,Style,Model,Grade,Stories,Occupancy,Exterior_Wall1,Exterior_Wall2,Roof_Structure,Roof_Cover,Interior_Wall1,Interior_Wall2,Interior_Flr1,Interior_Flr2,Heat_Fuel,Heat_Type,AC_Type,Total_Bedrooms,Total_Full_Bthrms,Total_Half_Baths,Total_Xtra_Fixtrs,Total_Rooms,Bathrm_Style,Kitchen_Style,Base_Area,Cndtn,Fdtn_Type,Bsmt_Type,Total_Kitchens,Fireplaces,Half_Bath_Grade,FndtnCndtn,Basement,PID,Location,Image,Year_Built,Living_Area,Replacement_Cost,Building_percent_Good,Less_Depreciation,Grade,Roof_Structure,Interior_Floor1,Interior_Floor2,Ext_Qual,Int_Qual,Struct_Class,Bldg_Use,Bath_Grade,Elevator,Sprinkler,1st_Floor_Use,Heat_AC,Frame_Type,Baths_Plumbing,Ceiling_Wall,Rooms_Prtns,Wall_Height,percent_Comn_Wall,Interior_Wall1,Interior_Wall2,Heat_Sys,Ttl_Bedrms,Ttl_Bathrms,Ttl_Half_Bths,Xtra_Fixtres,Bath_Style,Kitchen_Style,Kitchen_Type,Kitchen_Func,Primary_Bldg_Use,Pct_Com_Int,Atypical,Park_Type,Park_Own,Park_Tandem,FIREPLACES,Floor_Number,Base_Flr_Pm,End_Unit,Attic_Fin_Pct,Bsmt_Fin_Pct,Special_Feature,Kitchen_Grade,Residential_Units,Exterior_Wall1,Exterior_Wall2,Cmrcl_Units,ResCom_Units,Section_num,Parking_Spaces,Section_Style,Foundation,Security,Condo_Appeal,Remod_Ext,Super,Grade2,acctnum
38932,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1572,70 SOUTHBRIDGE ST #217,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0131\20200915_091645_131034.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,2,2,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-007-00006
38933,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1637,70 SOUTHBRIDGE ST #703,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,7,7,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00002
38934,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1579,70 SOUTHBRIDGE ST #307,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00003
38935,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1575,70 SOUTHBRIDGE ST #303,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00004
38936,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1576,70 SOUTHBRIDGE ST #304,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,550,"$156,822 ",78,"$122,300 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.66,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00005
38937,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1577,70 SOUTHBRIDGE ST #305,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00006
38938,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1574,70 SOUTHBRIDGE ST #302,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,495,"$149,999 ",78,"$117,000 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.64,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00007
38939,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1573,70 SOUTHBRIDGE ST #301,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00008
38940,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,4,,,,,,,,,,,,1578,70 SOUTHBRIDGE ST #306,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,750,"$187,018 ",78,"$145,900 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,2 Bedrooms,2 Full,0,,Average,Average,,,,1.04,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00010
38941,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1580,70 SOUTHBRIDGE ST #309,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00011
38942,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,1,,,,,,,,,,,,1583,70 SOUTHBRIDGE ST #312,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,315,"$107,566 ",78,"$83,900 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,0,1 Full,0,,Average,Average,,,,0.43,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00012
38943,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1586,70 SOUTHBRIDGE ST #315,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,495,"$149,999 ",78,"$117,000 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.64,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00014
38944,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1582,70 SOUTHBRIDGE ST #311,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00015
38945,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,1,,,,,,,,,,,,1581,70 SOUTHBRIDGE ST #310,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0131\20200915_091645_131036.jpg,1979,315,"$107,566 ",78,"$83,900 ",Good To Vg,Flat,Carpet,,,,,,Average,,,,,,,,,,,Dry Wall,,,,1 Full,0,,Average,Average,,,,0.43,,,,0,,3,3,,0,0,,Average,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00016
38946,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,1,,,,,,,,,,,,1585,70 SOUTHBRIDGE ST #314,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,315,"$107,566 ",78,"$83,900 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,,1 Full,0,,Average,Average,,,,0.43,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-00017
38947,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1588,70 SOUTHBRIDGE ST #317,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-0009A
38948,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1587,70 SOUTHBRIDGE ST #316,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",68,"$102,400 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-008-01+1A
38949,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1584,70 SOUTHBRIDGE ST #313,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,575,"$160,608 ",78,"$125,300 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.67,,,,0,,3,3,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00001
38950,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1638,70 SOUTHBRIDGE ST #704,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,550,"$156,822 ",78,"$122,300 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.66,,,,0,,7,7,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00002
38951,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1589,70 SOUTHBRIDGE ST #401,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00003
38952,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,4,,,,,,,,,,,,1594,70 SOUTHBRIDGE ST #406,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,750,"$187,018 ",78,"$145,900 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,2 Bedrooms,2 Full,0,,Average,Average,,,,1.04,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00005
38953,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1590,70 SOUTHBRIDGE ST #402,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,495,"$149,999 ",78,"$117,000 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.64,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00006
38954,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1593,70 SOUTHBRIDGE ST #405,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00007
38955,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1595,70 SOUTHBRIDGE ST #407,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00008
38956,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1592,70 SOUTHBRIDGE ST #404,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,550,"$156,822 ",78,"$122,300 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.66,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00009
38957,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,1,,,,,,,,,,,,1597,70 SOUTHBRIDGE ST #410,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,315,"$126,047 ",78,"$98,300 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,0,1 Full,0,,Average,Average,,,,0.43,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00010
38958,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1591,70 SOUTHBRIDGE ST #403,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-009-00012
38959,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1596,70 SOUTHBRIDGE ST #409,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00001
38960,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,1,,,,,,,,,,,,1599,70 SOUTHBRIDGE ST #412,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,315,"$107,566 ",78,"$83,900 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,0,1 Full,0,,Average,Average,,,,0.43,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00002
38961,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1639,70 SOUTHBRIDGE ST #705,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,7,7,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00004
38962,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1602,70 SOUTHBRIDGE ST #415,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,495,"$149,999 ",78,"$117,000 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.64,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00006
38963,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1603,70 SOUTHBRIDGE ST #416,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00010
38964,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1600,70 SOUTHBRIDGE ST #413,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,575,"$160,608 ",78,"$125,300 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.67,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00011
38965,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1598,70 SOUTHBRIDGE ST #411,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00012
38966,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,1,,,,,,,,,,,,1601,70 SOUTHBRIDGE ST #414,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,315,"$126,047 ",78,"$98,300 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,0,1 Full,0,,Average,Average,,,,0.43,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00013
38967,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1604,70 SOUTHBRIDGE ST #417,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,4,4,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00014
38968,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1605,70 SOUTHBRIDGE ST #501,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00015
38969,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1608,70 SOUTHBRIDGE ST #504,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,550,"$156,822 ",78,"$122,300 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.66,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00016
38970,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1606,70 SOUTHBRIDGE ST #502,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,495,"$149,999 ",78,"$117,000 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.64,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-00017
38971,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1611,70 SOUTHBRIDGE ST #507,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-0002A
38972,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1607,70 SOUTHBRIDGE ST #503,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-010-0002B
38973,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1609,70 SOUTHBRIDGE ST #505,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-011-006+7
38974,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1612,70 SOUTHBRIDGE ST #509,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-011-08-81
38975,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,4,,,,,,,,,,,,1610,70 SOUTHBRIDGE ST #506,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,"1,080","$230,682 ",78,"$179,900 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,2 Bedrooms,2 Full,0,,Average,Average,,,,1.46,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-011-08-82
38976,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1614,70 SOUTHBRIDGE ST #512,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,630,"$167,952 ",78,"$131,000 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.87,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-011-08-83
38977,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1617,70 SOUTHBRIDGE ST #516,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,500,"$150,605 ",78,"$117,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-011-08-84
38978,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1618,70 SOUTHBRIDGE ST #517,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,5,5,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-011-08-85
38979,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1619,70 SOUTHBRIDGE ST #601,https://images.vgsi.com/photos2/WorcesterMAPhotos//default.jpg,1979,445,"$142,973 ",78,"$111,500 ",Good To Vg,Flat,Carpet,,,,,,,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.62,,,,0,,6,6,,0,0,,,138,Concrete Block,,2,0,0,150,0,,,,,,,51-011-08-86
38980,High-rise Conv Condo,Res Condo,,10,1,,,,Rubber Roof,,,,,,Forced Air,Central,,,,,3,,,,,,,,,,,,1615,70 SOUTHBRIDGE ST #513,https://images.vgsi.com/photos2/WorcesterMAPhotos//\0131\20200915_091645_131037.jpg,1979,575,"$160,608 ",78,"$125,300 ",Good To Vg,Flat,Carpet,,,,,,Average,,,,,,,,,,,Dry Wall,,,1 Bedroom,1 Full,0,,Average,Average,,,,0.67,,,,0,,5,5,,0,0,,Average,138,Concrete Block,,2,0,0,150,0,,,,,,,51-011-08-87
